Key,Name,Address Line 1,City,State,Zip,latitude,longitude,Address Validity,BI Qualification,BI Plan,BI Service Level,BI Availability,BI Reason,4G LTE,L600,L700,L1900,L2100,L2500,Covlall,5G,NR600,NR1900,NR2500,Roaming Only,Roaming,NearestSite,Tower Distance,DistToSite_Mi,DirectionDegrees,Technician Tablets,Fixed Wireless,Trucks,Hexbins,Sample Count,Avg Ookla Download (Mbps),Min Ookla Download (Mbps),Max Ookla Download (Mbps),Avg Ookla Upload (Mbps),Min Ookla Upload (Mbps),Max Ookla Upload (Mbps),Avg Ookla Latency (ms),Min Ookla Latency (ms),Max Ookla Latency (ms),Hexbins - VZ,Sample Count - VZ,Avg Ookla Download (Mbps) - VZ,Min Ookla Download (Mbps) - VZ,Max Ookla Download (Mbps) - VZ,Avg Ookla Upload (Mbps) - VZ,Min Ookla Upload (Mbps) - VZ,Max Ookla Upload (Mbps) - VZ,Avg Ookla Latency (ms) - VZ,Min Ookla Latency (ms) - VZ,Max Ookla Latency (ms) - VZ,Hexbins - AT&T,Sample Count - AT&T,Avg Ookla Download (Mbps) - AT&T,Min Ookla Download (Mbps) - AT&T,Max Ookla Download (Mbps) - AT&T,Avg Ookla Upload (Mbps) - AT&T,Min Ookla Upload (Mbps) - AT&T,Max Ookla Upload (Mbps) - AT&T,Avg Ookla Latency (ms) - AT&T,Min Ookla Latency (ms) - AT&T,Max Ookla Latency (ms) - AT&T
205,COCOLO01,13320 SR-94,Colorado Springs,CO,80929,38.838597,-104.577904,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,,No,DN06191A,< 3 Miles,2.3,88,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,NDBISM07,750 Yegen Rd,Bismarck,ND,58504,46.798063,-100.735608,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Vehicle,,Yes,A1R0282A,< 3 Miles,2.3,245,Yes,Yes,Yes,,,,,,,,,,,,Nearby,3,102.0,34.2,211.7,13.3,12.4,14.6,37,32,44,Nearby,1,32.6,32.6,32.6,21.6,21.6,21.6,59,59,59
809,CAALTU02,39263 Hwy 299,Alturas,CA,96101,41.495585,-120.569794,,Exception Required,Unlimited,Good,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,,,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,Yes,SC33022C,< 3 Miles,2.3,102,Yes,Yes,Yes,RU44135806,1,51.6,51.6,51.6,12.1,12.1,12.1,24,24,24,RU44135806,1,0.1,0.1,0.1,0.1,0.1,0.1,26,26,26,,,,,,,,,,,
651,ILWILM01,29755 S. Prairie View Dr,Wilmington,IL,60481,41.340082,-88.12747,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,In-Building Residential,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Vehicle,,No,CH89043A,< 3 Miles,2.4,209,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,MSGREN01,1157 Air Industrial Park Rd,Grenada,MS,38901,33.825909,-89.805418,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Residential,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Vehicle,,No,9ME3592S,< 3 Miles,2.4,174,Yes,Yes,Yes,,,,,,,,,,,,Nearby,2,38.4,6.1,70.7,0.3,0.1,0.6,69,32,106,,,,,,,,,,,
997,CALANC01,600 E Avenue F,Lancaster,CA,93535,34.74679,-118.12058,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Building Residential,,No,SV00544A,< 3 Miles,2.5,203,Yes,Yes,Yes,,,,,,,,,,,,Nearby,2,51.2,36.6,65.8,1.2,0.7,1.6,39,28,49,,,,,,,,,,,
650,ILWILM02,29740 S Prairie View Dr,Wilmington,IL,60481,41.34185,-88.127902,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,In-Vehicle,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,Outdoor,,No,CH89043A,< 3 Miles,2.5,207,Yes,Yes,Yes,,,,,,,,,,,,Nearby,1,24.6,24.6,24.6,31.5,31.5,31.5,22,22,22,,,,,,,,,,,
50,MNAUST01,103 28th Street,Austin,MN,55912,43.651872,-92.928166,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Vehicle,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,A1Q0712B,< 3 Miles,2.5,274,Yes,Yes,Yes,,,,,,,,,,,,Nearby,3,24.0,23.8,24.2,26.2,25.6,26.7,17,15,18,,,,,,,,,,,
999,TXHUTT03,600 Landfill Rd,Hutto,TX,78634,30.603754,-97.550266,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,Outdoor,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Building Residential,,No,AU02108S,< 3 Miles,2.7,238,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,ILDAVI01,8290 Hwy 251 South,Davis Junction,IL,61020,42.139872,-89.077132,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,,Yes,CH86514A,< 3 Miles,2.7,95,Yes,Yes,Yes,Nearby,1,506.1,506.1,506.1,16.8,16.8,16.8,24,24,24,,,,,,,,,,,,Nearby,3,26.4,10.2,45.8,9.4,3.1,20.3,21,17,27
509,MSLAKE01,2253 Mudline Road,Lake,MS,39092,32.236119,-89.370675,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,,In-Vehicle,In-Vehicle,,In-Building Commercial,In-Building Commercial,In-Building Commercial,Outdoor,Outdoor,,No,9ME7158A,< 3 Miles,2.8,236,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,AZMARA01,14508 W Avra Valley Rd,Marana,AZ,85653,32.393453,-111.276016,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,PH35360B,< 3 Miles,2.8,297,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,WAWENA02,191 Webb Place,East Wenatchee,WA,98802,47.402576,-120.169827,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,SP09109A,< 3 Miles,2.9,350,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,NMDEXT01,3 Durand Lane,Dexter,NM,88230,33.196548,-104.379508,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,,No,NM04108A,< 3 Miles,3.0,144,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,Nearby,2,82.5,47.3,117.8,8.5,7.2,9.9,53,52,53
480,CAOCEA01,2141 Oceanside Blvd,Oceanside,CA,92054,33.197148,-117.350244,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Building Residential,In-Vehicle,,No,SD06927B,< 0.5 Mile,0.3,186,Yes,Yes,Yes,PC22755065,3,18.1,11.0,25.9,25.2,9.5,33.8,32,16,52,PC22755065,4,130.8,3.3,193.2,4.6,0.0,9.2,32,14,78,PC22755065,1,334.2,334.2,334.2,54.2,54.2,54.2,22,22,22
258,MSJACK01,1450 Country Club Dr,Jackson,MS,39209,32.347755,-90.247324,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,,In-Vehicle,In-Building Commercial,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,No,9ME0873A,< 0.5 Mile,0.3,9,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,Nearby,4,490.6,196.3,723.6,15.2,0.6,26.5,35,33,38
744,CAPALO02,3475 Deer Creek Rd,Palo Alto,CA,94304,37.395631,-122.148279,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,,In-Building Commercial,In-Building Residential,In-Vehicle,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,No,SF04632A,< 0.5 Mile,0.4,78,Yes,Failover Only,Yes,Nearby,39,76.8,0.0,716.8,9.3,0.5,37.9,32,15,137,Nearby,39,159.1,0.8,1090.5,10.0,0.0,60.4,40,14,560,Nearby,24,161.3,5.9,1095.3,11.4,0.0,69.1,40,10,279
263,MSJACK03,1462 Country Club Dr,Jackson,MS,39209,32.345695,-90.247506,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,,In-Vehicle,In-Building Commercial,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,No,9ME0873A,< 0.5 Mile,0.5,7,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,Nearby,1,360.9,360.9,360.9,0.6,0.6,0.6,36,36,36
989,COFTCO02,5887 S Taft Rd,Ft Collins,CO,80526,40.5386,-105.11,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Building Residential,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,Yes,DN03291A,< 0.75 Mile,0.6,220,Yes,Failover Only,Yes,Nearby,38,259.7,11.3,918.8,35.2,0.1,102.0,19,11,45,Nearby,29,529.5,3.4,940.1,452.3,0.1,920.4,15,1,42,Nearby,5,229.3,65.2,383.3,27.9,1.1,51.1,38,18,72
215,FLFORT06,13600 Treeline Ave,Fort Myers,FL,33913,26.545638,-81.787404,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Vehicle,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,No,6FM1231M,< 0.75 Mile,0.7,203,Yes,Failover Only,Yes,PB56755356,2,451.3,158.2,744.4,19.5,0.3,38.8,30,14,46,PB56755356,3,323.7,23.7,916.8,10.1,4.5,15.8,28,18,36,Nearby,7,237.9,17.9,538.3,10.8,0.1,36.7,38,25,57
398,KSSHAW02,19105 Holliday Drive,Shawnee,KS,66216,39.040851,-94.799274,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Residential,In-Vehicle,In-Building Residential,In-Vehicle,In-Vehicle,,In-Building Residential,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,No,A5D0018A,< 1 Mile,0.9,127,Yes but need indoor booster,Failover Only,Yes,,,,,,,,,,,,Nearby,1,316.9,316.9,316.9,6.8,6.8,6.8,12,12,12,,,,,,,,,,,
1048,MIWAYN02,6410 Hannan Rd,Wayne,MI,48184,42.259146,-83.426122,,Exception Required,Unlimited,,--,N/a,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Vehicle,In-Vehicle,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,No,DE04130A,< 1 Mile,1.0,123,Yes,Failover Only,Yes,Nearby,2,429.5,59.9,799.0,28.5,0.4,56.5,24,14,33,Nearby,1,271.1,271.1,271.1,0.7,0.7,0.7,24,24,24,Nearby,3,343.7,130.3,704.3,32.8,2.0,85.3,23,21,26
574,SCCONW01,2530 Highway 378,Conway,SC,29527,33.846678,-79.098709,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,,In-Vehicle,In-Vehicle,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,No,8MB0875A,< 1 Mile,1.0,13,Yes,Yes,Yes,Nearby,3,360.3,13.3,620.2,4.3,0.3,10.1,28,15,54,,,,,,,,,,,,Nearby,2,2.5,0.7,4.3,0.7,0.5,1.0,46,43,48
978,GAALPH04,5670 Shirlee Industrial Way,Alpharetta,GA,30004,34.147239,-84.25745,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Residential,,In-Building Residential,In-Vehicle,Outdoor,,In-Building Residential,In-Building Residential,In-Building Residential,Outdoor,Outdoor,,No,9AT4742A,< 1.5 Miles,1.0,63,Yes,Yes,Yes,Nearby,11,258.8,8.6,1298.5,5.1,0.3,16.7,20,10,35,PC67725067,3,31.8,21.3,43.3,0.4,0.1,0.6,41,33,56,Nearby,12,241.3,30.9,522.0,7.3,1.0,16.7,23,12,46
979,GAALPH05,5680 Shirlee Industrial Way,Alpharetta,GA,30004,34.14739,-84.258203,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Residential,,In-Building Residential,In-Vehicle,Outdoor,,In-Building Residential,In-Building Residential,In-Building Residential,Outdoor,Outdoor,,No,9AT4742A,< 1.5 Miles,1.1,65,Yes,Yes,Yes,Nearby,9,168.9,8.6,676.9,3.9,0.3,16.1,19,10,30,PC67725067,3,31.8,21.3,43.3,0.4,0.1,0.6,41,33,56,Nearby,12,241.3,30.9,522.0,7.3,1.0,16.7,23,12,46
1261,FLJACK05,9798 Normandy Blvd,Jacksonville,FL,32221,30.279078,-81.818665,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,In-Vehicle,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,No,9JK0622A,< 1.5 Miles,1.1,66,Yes,Yes,Yes,Nearby,52,328.9,0.5,1188.5,14.9,0.3,58.5,34,8,406,Nearby,5,334.3,32.4,1236.7,24.0,0.1,50.0,46,28,74,Nearby,14,21.5,0.7,84.2,1.3,0.0,4.9,41,27,66
815,NHHAMP01,4 Liberty Lane,West Hampton,NH,3842,42.946912,-70.858603,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Commercial,Outdoor,Outdoor,,In-Building Commercial,In-Building Residential,In-Building Residential,Outdoor,Outdoor,,No,4NBS879A,< 1.5 Miles,1.2,122,Yes,Failover Only,Yes,PF73030325,1,305.5,305.5,305.5,12.0,12.0,12.0,18,18,18,PF73030325,1,66.4,66.4,66.4,3.4,3.4,3.4,33,33,33,Nearby,1,57.1,57.1,57.1,1.4,1.4,1.4,99,99,99
1234,PAPENA02,910 West Pennsylvania,Pen Argyl,PA,18072,40.855699,-75.268883,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Residential,,In-Building Residential,In-Vehicle,In-Vehicle,,In-Building Residential,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,No,1NH4426A,< 1.5 Miles,1.3,273,Yes but need indoor booster,Failover Only,Yes,,,,,,,,,,,,,,,,,,,,,,,Nearby,6,94.5,56.9,120.9,21.3,1.5,40.4,31,20,45
846,ALOPEL01,4210 Lee Road,Opelika,AL,36804,32.563463,-85.346702,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Vehicle,Outdoor,,In-Building Commercial,In-Building Residential,In-Building Residential,Outdoor,Outdoor,,No,9AT1789A,< 1.5 Miles,1.3,275,Yes,Failover Only,Yes,,,,,,,,,,,,,,,,,,,,,,,Nearby,1,9.1,9.1,9.1,0.1,0.1,0.1,48,48,48
1038,FLFTWA02,630 Transit Way,Walton Beach,FL,32547,30.434875,-86.671413,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Vehicle,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,No,9MT302RA,< 1.5 Miles,1.3,126,Yes,Yes,Yes,Nearby,1,15.5,15.5,15.5,0.2,0.2,0.2,40,40,40,Nearby,35,523.2,0.0,1081.4,20.0,0.0,79.8,28,16,45,Nearby,16,460.1,40.7,707.6,13.4,1.8,65.7,43,36,80
939,MIHARR01,513 N. County Farm Rd,Harrison,MI,48625,43.998678,-84.8029,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Building Residential,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Vehicle,In-Vehicle,,Yes,BS01084A,< 1.5 Miles,1.3,107,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,NYFELT01,22360 Card Road,Felts Mills,NY,13638,44.021,-75.7608,,Exception Required,Unlimited,,--,N/a,In-Building Residential,,In-Building Residential,Outdoor,Outdoor,,In-Building Residential,In-Building Residential,In-Building Residential,Outdoor,Outdoor,,No,3JES317G,< 1.5 Miles,1.3,332,Yes but need indoor booster,Failover Only,Yes,Nearby,1,33.6,33.6,33.6,0.8,0.8,0.8,53,53,53,Nearby,1,7.5,7.5,7.5,0.0,0.0,0.0,49,49,49,,,,,,,,,,,
753,COAURO01,3500 S Gun Club Rd,Aurora,CO,80018,39.651907,-104.713068,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Building Residential,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,No,DN02004C,< 1.5 Miles,1.4,338,Yes,Yes,Yes,Nearby,2,706.1,552.1,860.1,28.6,10.8,46.5,12,10,14,,,,,,,,,,,,Nearby,1,170.9,170.9,170.9,29.7,29.7,29.7,67,67,67
784,VAGLEN01,3714 Waste Management Way,Glenns,VA,23149,37.518808,-76.623082,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,,In-Building Commercial,In-Vehicle,In-Vehicle,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,No,VA50158A,< 1.5 Miles,1.4,313,Yes,Yes,Yes,,,,,,,,,,,,Nearby,2,321.8,295.8,347.8,15.8,9.8,21.8,25,20,29,,,,,,,,,,,
1267,NCKERN03,9925 Freeman Road,Kernersville,NC,27284,36.198201,-80.041838,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,,In-Building Commercial,In-Vehicle,,,In-Building Commercial,In-Building Residential,In-Building Residential,,,,No,5GB0162A,< 1.5 Miles,1.4,53,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,ARLITT02,7900 Sloane Dr,Little Rock,AR,72206,34.707648,-92.194315,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Residential,In-Building Residential,In-Building Residential,In-Vehicle,In-Vehicle,,In-Building Residential,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,No,AR01017A,< 1.5 Miles,1.5,346,Yes,Yes,Yes,PC73236161,1,4.6,4.6,4.6,0.6,0.6,0.6,78,78,78,,,,,,,,,,,,Nearby,15,68.1,1.0,421.5,12.3,1.0,44.0,38,14,103
379,FLBUNN01,1841 N State St,Bunnell,FL,32110,29.486319,-81.268304,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,,In-Building Commercial,In-Vehicle,In-Vehicle,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,No,A2A1007A,< 1.5 Miles,1.5,40,Yes,Yes,Yes,Nearby,2,78.6,30.2,127.1,0.1,0.0,0.2,30,21,39,Nearby,2,380.2,31.9,728.6,71.8,64.5,79.1,35,34,35,Nearby,2,110.0,88.6,131.5,26.1,9.0,43.3,40,37,43
81,CACORO06,10912 Dawson Canyon Rd,Corona,CA,92883,33.801214,-117.47217,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,Outdoor,,In-Building Commercial,In-Building Residential,In-Building Residential,Outdoor,Outdoor,,No,IE95016A,< 1.5 Miles,1.5,19,Yes,Failover Only,Yes,,,,,,,,,,,,Nearby,1,9.5,9.5,9.5,2.5,2.5,2.5,21,21,21,,,,,,,,,,,
579,MALEOM01,256 New Lancaster Rd,Leominster,MA,1453,42.495559,-71.725375,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,,In-Building Commercial,Outdoor,Outdoor,,In-Building Commercial,In-Building Residential,In-Building Residential,,,,No,4WL0792A,< 2 Miles,1.6,130,Yes,Yes,Yes,Nearby,7,37.2,5.6,96.2,9.9,1.2,35.9,38,15,71,Nearby,16,858.4,1.0,1671.1,56.7,0.5,137.3,27,16,123,Nearby,2,10.3,8.3,12.4,0.2,0.1,0.3,211,44,377
934,WVPARK01,510 East Dry Run Rd,Parkersburg,WV,26104,39.2466,-81.5045,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,,In-Vehicle,In-Vehicle,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,Yes,A6A0490A,< 2 Miles,1.6,189,Yes,Yes,Yes,,,,,,,,,,,,Nearby,1,52.3,52.3,52.3,5.0,5.0,5.0,33,33,33,Nearby,1,10.1,10.1,10.1,0.5,0.5,0.5,51,51,51
938,WVPARK02,512 East Dry Run Rd,Parkersburg,WV,26104,39.2466,-81.5045,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,,In-Vehicle,In-Vehicle,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Vehicle,Outdoor,,Yes,A6A0490A,< 2 Miles,1.6,189,Yes,Yes,Yes,,,,,,,,,,,,Nearby,1,52.3,52.3,52.3,5.0,5.0,5.0,33,33,33,Nearby,1,10.1,10.1,10.1,0.5,0.5,0.5,51,51,51
1220,COPUEB02,8925 Rancho Colorado Blvd,Pueblo,CO,81008,38.3334,-104.6247,,Exception Required,Unlimited,,--,N/a,In-Building Commercial,,In-Building Commercial,In-Vehicle,In-Building Residential,,In-Building Commercial,In-Building Residential,In-Building Residential,In-Vehicle,In-Vehicle,,Yes,DN01460A,< 2 Miles,1.6,175,Yes,Failover Only,Yes,Nearby,17,79.0,0.1,850.3,23.3,0.0,360.0,33,12,80,Nearby,8,396.3,145.6,626.0,36.4,9.7,84.3,20,15,24,PC82053162,3,37.9,25.9,49.2,1.4,0.7,2.3,70,65,79
746,MSSIBL01,35 Shieldsboro Road,Sibley,MS,39165,31.3791,-91.3986,,Exception Required,Unlimited,,--,N/a,In-Building Commercial,In-Building Commercial,,In-Vehicle,In-Vehicle,,In-Building Commercial,In-Building Residential,In-Building Residential,Outdoor,Outdoor,,No,9ME2104A,< 2 Miles,1.6,10,Yes,Yes,Yes,,,,,,,,,,,,Nearby,1,931.6,931.6,931.6,23.2,23.2,23.2,29,29,29,Nearby,1,93.2,93.2,93.2,14.3,14.3,14.3,51,51,51
401,TXCLEV01,19248 Highway 105,Cleveland,TX,77328,30.32717,-95.266792,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Residential,In-Building Residential,In-Building Residential,In-Vehicle,In-Vehicle,,In-Building Residential,In-Building Residential,In-Building Residential,Outdoor,Outdoor,,No,A3B0012A,< 2 Miles,1.6,279,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,Nearby,5,6.9,0.2,19.7,0.5,0.0,1.0,44,24,83
443,NCGRAN01,204 Balfour Quarry Rd,Granite Quarry,NC,28072,35.603823,-80.440282,,Exception Required,Unlimited,,--,N/a,In-Building Commercial,Outdoor,In-Building Commercial,Outdoor,In-Vehicle,,In-Building Commercial,In-Building Residential,In-Building Residential,Outdoor,Outdoor,,No,5CT0458A,< 2 Miles,1.6,208,Yes,Yes,Yes,,,,,,,,,,,,PF04173148,6,332.1,74.3,1509.5,93.0,38.2,132.2,30,26,43,Nearby,9,43.0,13.5,69.5,10.8,2.4,19.6,31,24,41
251,MSBILO01,14339 Hudson Krohn Rd,Biloxi,MS,39532,30.493413,-88.943913,,Exception Required,Unlimited,,--,I1201 - Ineligible - No Hsi Coverage Available,In-Building Commercial,In-Building Commercial,,In-Vehicle,In-Vehicle,,In-Building Commercial,In-Building Residential,In-Building Residential,Outdoor,Outdoor,,No,9MT0065A,< 2 Miles,1.7,277,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
